,KOI,feh,feh_errm,feh_errp,logg,logg_errm,logg_errp,period,period_errm,period_errp,teff,teff_errm,teff_errp
112,284,-0.16,-0.26,0.36,4.463,-0.51,0.099,10.548064490601156,8.224525280259478,29.507822916568045,5321.0,-146.0,180.0
113,285,-0.5,-0.26,0.3,4.468,-0.27699999999999997,0.077,17.002411488629235,0.46890738625429407,0.532965098965434,5982.0,-183.0,193.0
114,288,-0.08,-0.34,0.22,4.377,-0.366,0.064,13.573711335393892,0.30720451403129445,0.33815443609734963,6484.0,-218.0,166.0
115,289,-0.22,-0.14,0.16,4.446000000000001,-0.147,0.079,29.25550136463984,3.8903151320374008,2.4336867835641556,5628.0,-95.0,115.0
116,291,0.44,-0.16,0.04,4.404,-0.154,0.062,20.933406181606056,4.8948117035044625,11.320570858678114,5626.0,-124.0,92.0
117,292,-0.36,-0.32,0.26,4.253,-0.252,0.16399999999999998,21.814473125050796,5.450550622497008,6.718968108286962,6354.0,-212.0,169.0
118,294,-0.12,-0.14,0.18,4.481,-0.051,0.075,13.9423285329521,2.7109878868660644,5.811444216714651,5237.0,-97.0,113.0
119,295,0.07,-0.19,0.14,4.4110000000000005,-0.193,0.036000000000000004,28.86133821221739,2.205030709409904,5.129235682441973,6343.0,-185.0,86.0
120,296,-0.24,-0.3,0.22,4.235,-0.306,0.13699999999999998,20.938302271162556,6.436502909556189,19.25959721140277,6628.0,-232.0,157.0
121,297,-0.1,-0.16,0.14,4.375,-0.136,0.081,8.805841604912533,0.26278787774311674,7.990541419631132,5977.0,-123.0,109.0
122,299,-0.26,-0.14,0.18,4.489,-0.046,0.076,23.424770346581695,0.25818387566724255,0.27665340731484633,5305.0,-95.0,121.0
123,301,-0.14,-0.24,0.3,4.428999999999999,-0.256,0.096,14.154944370496821,3.1772168388347772,6.136405251085584,5642.0,-139.0,154.0
124,303,-0.02,-0.26,0.23,4.551,-0.25,0.026000000000000002,18.70789470455128,4.901647617269617,5.6107085732797195,5632.0,-145.0,155.0
125,304,-0.28,-0.3,0.3,4.0169999999999995,-0.214,0.317,16.779092576246853,0.14980072603738037,0.152316536239816,6205.0,-205.0,182.0
126,305,-0.12,-0.3,0.24,4.376,-0.282,0.091,31.45500785954527,0.37172370723033765,0.31624550219666503,6100.0,-211.0,165.0
127,306,-0.22,-0.14,0.16,4.563,-0.047,0.035,17.60060773943264,0.10339273383000247,0.10465246266392825,5193.0,,106.0
128,307,-0.02,-0.28,0.22,4.505,-0.29600000000000004,0.038,14.309786527930786,0.17568749764887848,0.20333449524711433,5910.0,-201.0,171.0
129,308,-0.22,-0.3,0.22,4.397,-0.32899999999999996,0.06,23.33577158685628,2.734683526050919,2.7423631524250425,6487.0,-215.0,164.0
130,312,-0.4,-0.26,0.34,4.548,-0.273,0.047,7.609950342592638,0.15899821911779455,0.1737146020569229,5587.0,-168.0,208.0
131,313,-0.38,-0.3,0.28,4.5280000000000005,-0.298,0.034,20.511922398426517,2.6886340552597794,13.791426350804723,6102.0,-178.0,163.0
132,315,0.0,-0.14,0.14,4.364,-0.055999999999999994,0.051,33.404702668574174,0.9194842961419809,0.5880490782121512,5657.0,-101.0,107.0
133,316,-0.24,-0.26,0.3,4.427,-0.257,0.09300000000000001,19.68477729103296,3.1976328333950654,11.196830067151655,5823.0,-156.0,164.0
134,317,0.04,-0.14,0.17,4.032,-0.129,0.174,9.691515438747714,2.6793819287048093,14.017267554140311,5941.0,-113.0,121.0
135,318,-0.04,-0.14,0.14,4.388999999999999,-0.139,0.08900000000000001,5.243571510501081,0.04186946236771849,0.042475661734656,5775.0,-117.0,111.0
136,319,-0.14,-0.101,0.101,4.08,-0.018000000000000002,0.018000000000000002,19.666727908128436,1.2663840366376036,0.4747137217752524,6034.0,-92.0,92.0
137,321,-0.14,-0.14,0.16,4.36,-0.133,0.091,18.372234465789894,0.8747653663031194,1.158967479856031,5993.0,-125.0,108.0
138,323,-0.04,-0.14,0.14,4.401,-0.135,0.094,7.602982193207186,0.02325627127292318,0.02295816399337358,5616.0,-96.0,107.0
139,327,0.0,-0.14,0.16,4.579,-0.016,0.031,13.303710927912254,0.22155895207108678,0.252824699198241,4591.0,-89.0,96.0
140,328,-0.38,-0.14,0.14,3.865,-0.15,0.17,15.046146080217497,0.08995379518058044,0.0964354033640884,5662.0,-102.0,115.0
141,330,-0.56,-0.28,0.28,4.578,-0.32299999999999995,0.027999999999999997,29.551462503949132,2.893948819800965,2.8459735213593262,5977.0,-150.0,157.0
142,332,-0.02,-0.32,0.2,4.369,-0.335,0.08,18.416664621413428,7.065642602679132,3.843543922748747,6228.0,-194.0,153.0
143,333,-0.34,-0.24,0.36,4.447,-0.278,0.10300000000000001,7.259972900269069,0.20255938862213618,0.33276221548409346,5607.0,-138.0,166.0
144,337,0.22,-0.14,0.14,3.932,-0.146,0.177,35.386358661758564,0.6543897445055222,0.7549023240622361,5353.0,-92.0,115.0
145,338,0.28,-0.101,0.101,3.615,-0.006999999999999999,0.006999999999999999,18.779937113729652,3.0860434980014464,10.812728759307607,4991.0,-75.0,75.0
146,339,-0.07,-0.101,0.101,3.443,-0.013999999999999999,0.013999999999999999,20.71385756282929,5.3857404351903035,10.099754904496272,5055.0,-75.0,75.0
147,340,-0.22,-0.3,0.24,4.374,-0.306,0.078,12.817741069615064,0.06319297131034673,0.0625473625764883,6387.0,-221.0,162.0
148,341,-0.08,-0.3,0.24,4.095,-0.265,0.252,18.436150599117543,0.10198126957977749,0.08738928813922087,6279.0,-215.0,171.0
149,343,-0.05,-0.101,0.101,4.09,-0.019,0.019,29.481732113181728,0.4063822520323015,0.4021288185580296,5828.0,-100.0,100.0
150,344,-0.21,-0.162,0.162,2.99,-0.016,0.016,23.78624374783936,0.25270116773912576,0.2534100651395548,5015.0,-97.0,97.0
151,345,0.34,-0.16,0.1,4.236000000000001,-0.047,0.049,34.93461948807415,0.3483773844834275,0.34810602732694207,5640.0,-110.0,99.0
152,346,,,,,,,15.541936414649681,0.11859375972012565,0.08834159558089993,,,
153,348,0.26,-0.14,0.14,4.492,-0.027000000000000003,0.067,35.94367503690481,0.6602636840829703,0.8196164277685867,4938.0,-95.0,102.0
154,349,0.08,-0.28,0.18,4.445,-0.299,0.055999999999999994,18.596720692964084,3.2430821718236498,6.603398642226331,5923.0,-193.0,161.0
155,350,-0.07,-0.101,0.101,3.3310000000000004,-0.008,0.008,20.781789474594337,0.37908053640878947,0.4127279830084163,4995.0,-78.0,78.0
156,351,-0.12,-0.3,0.22,4.423,-0.299,0.061,17.936230560591163,3.7309596145600263,1.951128269200737,6150.0,-193.0,151.0
157,352,-0.2,-0.14,0.14,4.343,-0.128,0.11800000000000001,13.172272240828038,4.174273795586702,17.125239486238,5855.0,-114.0,111.0
158,355,0.56,-0.3,0.3,4.455,-0.835,0.105,10.801255204727582,0.1433702020105514,0.13949285563739267,4910.0,-131.0,157.0
159,356,0.07,-0.15,0.13,4.544,-0.127,0.011000000000000001,21.401894002453012,3.9248555760056902,13.191036963647122,5691.0,-115.0,104.0
160,360,0.21,-0.15,0.11,4.546,-0.10300000000000001,0.013999999999999999,29.120043083823383,11.633056481679436,9.495858979610091,5569.0,-116.0,90.0
161,361,-0.1,-0.14,0.16,4.357,-0.132,0.098,23.77247862185277,0.1705757331220532,0.16152734611824826,5897.0,-120.0,115.0
162,364,-0.3,-0.14,0.16,4.349,-0.133,0.11599999999999999,25.34329475257874,2.4192799050143137,1.6694574332424708,5934.0,-117.0,113.0
163,365,-0.24,-0.14,0.16,4.604,-0.016,0.033,16.06164893876781,1.8838227300442174,4.902375895107372,4616.0,-90.0,95.0
164,367,-0.2,-0.101,0.101,4.293,-0.01,0.01,16.28377187544182,2.388499240265036,2.3650108745569476,6104.0,-74.0,74.0
165,369,0.21,-0.17,0.07,4.473,-0.161,0.023,8.21000011594369,0.11716994950152326,0.12428711465263476,5977.0,-121.0,106.0
166,370,0.04,-0.16,0.16,4.61,-0.04,0.013999999999999999,23.229538376727753,3.1107916105498816,3.929186511017946,4684.0,-90.0,98.0
167,371,-0.08,-0.26,0.32,4.511,-0.265,0.071,20.038462719099293,1.3170063124053826,1.2832586640318162,5106.0,-157.0,207.0
168,372,0.21,-0.19,0.07,4.459,-0.135,0.025,11.973106099349739,0.054853007724135594,0.055451069812788134,6028.0,-138.0,96.0
169,373,0.17,-0.101,0.101,4.186,-0.012,0.012,21.74003051453548,0.3313537402120019,0.3482076595423145,6173.0,-93.0,93.0
170,374,-0.38,-0.14,0.16,4.5969999999999995,-0.019,0.042,51.39800650624224,5.787610412490466,38.38538214365968,4827.0,-100.0,92.0
171,375,-0.03,-0.101,0.101,3.966,-0.012,0.012,20.373694035739167,1.6365762102465027,1.6091615651389652,6081.0,-75.0,75.0
172,377,0.16,-0.24,0.22,4.519,-0.201,0.049,16.797134504998894,0.13668169415998932,0.13269561088016602,5219.0,-160.0,209.0
173,379,0.21,-0.21,0.09,4.428999999999999,-0.11800000000000001,0.031,25.793993655607196,9.805477167068954,3.715978482487138,6173.0,-132.0,72.0
174,384,0.32,-0.18,0.08,4.365,-0.16899999999999998,0.07,23.23905521865182,1.7917146136786535,1.9806673081129418,5862.0,-138.0,80.0
175,385,-0.22,-0.26,0.36,4.493,-0.309,0.083,19.353456315410504,1.1821603628392268,10.399660259097232,5302.0,-137.0,169.0
176,386,,,,,,,14.393743810999492,0.15404295777295474,0.1624761390832461,,,
177,387,-0.46,-0.3,0.26,4.3,-0.249,0.132,20.652382353341846,0.10653825504840597,0.09506845406394504,6432.0,-202.0,161.0
178,388,0.2,-0.16,0.1,4.3180000000000005,-0.142,0.10099999999999999,38.48372831085521,6.936583919426006,6.520485568953475,5853.0,-134.0,95.0
179,392,-0.34,-0.3,0.2,4.408,-0.297,0.057,25.536927285359276,3.1656930839156807,3.1221502378693415,6543.0,-206.0,160.0
180,393,0.08,-0.26,0.26,4.447,-0.465,0.10400000000000001,24.182418657169134,5.038889800695973,25.43700500968274,5211.0,-158.0,201.0
181,399,0.14,-0.28,0.18,4.132,-0.266,0.228,7.957826317324059,0.10064844431227726,0.1082041165334573,6047.0,-220.0,176.0
182,401,-0.12,-0.28,0.26,4.363,-0.25,0.114,18.832445292934562,1.375614123782956,5.013879574072611,5900.0,-188.0,173.0
183,403,-0.02,-0.14,0.14,4.3580000000000005,-0.133,0.10300000000000001,20.88606636219181,2.2487928759997544,1.9762042442381578,5757.0,-112.0,112.0
184,408,-0.1,-0.28,0.24,4.439,-0.272,0.069,17.87433203465946,0.13239301360475508,0.13252826777018,5902.0,-168.0,155.0
185,409,-0.18,-0.28,0.26,4.507,-0.294,0.044000000000000004,13.809199978136746,0.9500494569050844,6.727782904315845,5866.0,-165.0,158.0
186,415,0.16,-0.28,0.18,4.15,-0.252,0.221,29.068321044785392,7.997334023132332,11.19978902542644,5903.0,-180.0,165.0
187,416,0.12,-0.16,0.14,4.586,-0.053,0.013999999999999999,16.719785293065335,1.4138074532784906,1.598740897584193,4987.0,-102.0,93.0
188,427,-0.18,-0.26,0.28,4.515,-0.28300000000000003,0.046,26.317274043645213,0.34107213901394573,0.3465438618074117,5700.0,-154.0,167.0
189,431,-0.38,-0.3,0.34,4.641,-0.10099999999999999,0.027999999999999997,30.27690022692064,0.4176767393422267,0.47675070517900053,5208.0,-130.0,160.0
190,433,-0.26,-0.32,0.22,4.458,-0.29600000000000004,0.048,23.512913862025847,5.7359391372507815,14.930886740895119,6305.0,-201.0,155.0
191,435,-0.82,-0.28,0.3,4.4110000000000005,-0.263,0.11800000000000001,35.92254632454726,3.526370016474722,3.5157292746729567,6212.0,-166.0,159.0
192,439,0.21,-0.35,0.15,4.415,-0.302,0.053,36.73477851581253,18.577726592056457,0.9599346291611326,6194.0,-217.0,155.0
193,440,-0.32,-0.3,0.24,4.453,-0.316,0.048,34.96178269336065,9.74857664578596,3.354388387238643,6372.0,-214.0,158.0
194,442,-0.46,-0.3,0.32,3.833,-0.159,0.414,20.963214470413114,2.308375984552871,4.1229681320964495,6340.0,-229.0,203.0
195,444,-0.2,-0.3,0.34,4.635,-0.066,0.034,16.07850526775337,0.723590777494227,1.5417646861145506,4769.0,-160.0,180.0
196,456,-0.18,-0.3,0.25,4.409,-0.27,0.077,23.324012550865866,11.597786950177511,12.058138659239816,6070.0,-177.0,147.0
197,457,-0.32,-0.32,0.24,4.42,-0.293,0.064,28.560917968624864,0.20630059164338732,0.20384045866334688,6334.0,-202.0,159.0
198,465,-0.14,-0.3,0.24,4.421,-0.276,0.07200000000000001,25.606099154058054,10.973460778882163,15.032271558586398,6028.0,-196.0,161.0
199,466,-0.3,-0.12,0.18,4.399,-0.134,0.113,14.874932215411263,0.06270191930795299,0.06615676173367468,5637.0,-92.0,116.0
200,475,-0.26,-0.3,0.28,4.316,-0.26,0.131,17.4703679814159,1.088117514353371,9.237584833971859,6174.0,-180.0,158.0
201,479,0.22,-0.15,0.1,4.3,-0.14300000000000002,0.106,27.179618909145752,8.532326894981033,4.288989606489558,5849.0,-126.0,99.0
202,505,0.1,-0.109,0.109,4.047,-0.013999999999999999,0.013999999999999999,25.588971582077335,0.1635310474053,0.16483847165351762,6260.0,-116.0,116.0
203,508,-0.08,-0.26,0.32,4.5360000000000005,-0.612,0.06,18.073861446054913,2.7389828495230564,14.945471875726362,4962.0,-130.0,159.0
204,509,-0.64,-0.26,0.34,4.492,-0.292,0.08900000000000001,21.997360498402877,0.1654625923829478,0.16652867558039475,5738.0,-147.0,183.0
205,510,0.36,-0.15,0.08,4.533,-0.11699999999999999,0.018000000000000002,23.336931470720423,0.28730815353114636,0.2967987011701432,5497.0,-116.0,85.0
206,517,0.22,-0.2,0.14,4.2410000000000005,-0.18100000000000002,0.095,18.686661702898547,0.131997572711807,0.12815573666330593,6287.0,-153.0,106.0
207,518,0.32,-0.14,0.1,4.59,-0.040999999999999995,0.011000000000000001,24.952097217435572,3.182735862189073,2.8309799238080906,4777.0,-91.0,93.0
208,523,0.08,-0.14,0.13,4.175,-0.131,0.14,0.8782684242671293,0.1710046306455647,0.37701357494417076,5953.0,-123.0,105.0
209,534,-0.28,-0.3,0.28,4.417,-0.263,0.081,16.52696055651235,1.3449984959295342,20.40002848899327,6065.0,-180.0,155.0
210,543,-0.4,-0.28,0.36,4.598,-0.11900000000000001,0.039,34.77013300458358,4.339374973646134,4.007506341991899,5272.0,-167.0,215.0
211,548,-0.06,-0.12,0.16,4.371,-0.125,0.114,17.500571746319743,0.7355052809285958,0.8568661866441865,5565.0,-88.0,111.0
212,550,0.0,-0.3,0.2,4.455,-0.299,0.045,22.48937965629324,0.2257963217718988,0.2426765030336817,6109.0,-210.0,162.0
213,555,-0.08,-0.28,0.32,4.4719999999999995,-0.6729999999999999,0.09300000000000001,15.849884241534781,1.092117547049467,2.788012942601121,5238.0,-145.0,175.0
214,561,-0.4,-0.26,0.32,4.4830000000000005,-0.275,0.076,16.3526568600048,1.778892806068292,4.41006588181277,5724.0,-148.0,182.0
215,564,-0.24,-0.28,0.34,4.621,-0.09300000000000001,0.028999999999999998,28.19827744258638,7.342495613527134,9.878197801582694,5100.0,-138.0,153.0
216,568,-0.24,-0.28,0.28,4.532,-0.29100000000000004,0.033,30.921091307399173,10.516206620594854,5.672426921114479,5938.0,-177.0,166.0
217,569,-0.04,-0.14,0.14,4.203,-0.10400000000000001,0.132,31.685373341171015,0.8166878571297431,0.7077376034453948,5692.0,-97.0,104.0
218,572,-0.06,-0.36,0.22,4.375,-0.281,0.069,19.244236624551398,3.2659534484434634,5.688581608704965,6475.0,-224.0,144.0
219,573,-0.22,-0.14,0.14,4.484,-0.142,0.037000000000000005,33.085804831336155,12.317399899400943,8.909553373232967,5964.0,-126.0,109.0
220,574,-0.58,-0.3,0.34,4.662,-0.084,0.028999999999999998,35.707075047487976,14.226528560582992,8.01104838671106,5094.0,-134.0,149.0
221,577,-0.26,-0.24,0.33,4.31,-0.248,0.19399999999999998,22.275265197399612,3.37224568878451,6.275638994713201,5642.0,-134.0,159.0
222,579,0.2,-0.26,0.18,4.0489999999999995,-0.21,0.302,31.10952588320714,0.3798868553309269,0.34507250646651144,5659.0,-160.0,167.0
223,584,-0.46,-0.28,0.28,4.562,-0.28300000000000003,0.031,21.276141052534108,8.252394631913706,11.443471654716475,5973.0,-160.0,148.0
224,590,0.04,-0.101,0.101,4.132,-0.015,0.015,13.633510615966106,0.30890298017569506,0.31525576630171237,6099.0,-75.0,75.0
225,598,-0.14,-0.3,0.24,4.41,-0.28800000000000003,0.07200000000000001,26.41750348764087,0.1900398300876418,0.19333242251874339,6122.0,-214.0,168.0
226,600,-0.2,-0.26,0.34,3.949,-0.298,0.442,32.07715553059555,0.40869706054440513,0.32241160805357794,5537.0,-140.0,169.0
227,611,-0.07,-0.101,0.101,4.132,-0.027000000000000003,0.027000000000000003,10.395611945976928,4.9507281346087995,0.27925234931027987,5904.0,-85.0,85.0
228,612,-0.04,-0.14,0.16,4.388,-0.126,0.107,29.891433096679535,11.323205663228421,1.6427601436397197,5547.0,-91.0,109.0
229,620,0.48,-0.26,0.08,4.428999999999999,-0.6459999999999999,0.11900000000000001,8.254366530632968,0.03189816540954382,0.033051336796608766,5029.0,-166.0,214.0
230,623,-0.02,-0.28,0.23,4.545,-0.28800000000000003,0.027000000000000003,21.699317146498853,1.9555202752486345,2.9731661467813986,5695.0,-155.0,164.0
231,626,0.0,-0.26,0.26,4.581,-0.204,0.024,37.58957839489137,9.774899299032615,9.339373882575515,5355.0,-138.0,171.0
232,627,-0.5,-0.28,0.28,4.5680000000000005,-0.32,0.027000000000000003,13.058908472552368,0.1781982577112302,0.24607956228963346,6068.0,-170.0,155.0
233,628,0.04,-0.101,0.101,3.428,-0.022000000000000002,0.022000000000000002,17.376687706505592,3.6511982047289138,11.911835090885194,4992.0,-75.0,75.0
234,629,-0.02,-0.32,0.2,4.382,-0.33799999999999997,0.075,10.441063940273619,2.8246543912307995,3.944939146771274,6214.0,-199.0,155.0
235,632,-0.14,-0.26,0.28,4.561,-0.218,0.028999999999999998,21.77022167791181,0.18038408813098172,0.23332788888870226,5614.0,-142.0,147.0
236,633,-0.38,-0.28,0.3,4.502,-0.28600000000000003,0.051,0.7831170531053053,0.21348674411455515,0.02801843568320972,5971.0,-164.0,160.0
237,635,-0.06,-0.14,0.14,4.32,-0.115,0.126,8.895604117026886,0.04455124176956815,0.04723489374482348,5718.0,-101.0,111.0
238,638,-0.06,-0.32,0.2,4.471,-0.278,0.045,18.142288591581227,0.19579951250818795,0.20826696574315662,6092.0,-179.0,139.0
239,639,0.02,-0.24,0.24,4.437,-0.251,0.09,8.64958938189744,0.7183947482491773,1.1973655555561198,5523.0,-143.0,170.0
240,640,-0.06,-0.3,0.22,4.485,-0.299,0.043,15.032378998037629,0.5540041955795267,1.1765702548408186,6032.0,-185.0,147.0
241,644,0.07,-0.29,0.17,4.476,-0.32799999999999996,0.042,8.912302493286472,0.042231775034316854,0.044237316447260255,6063.0,-228.0,162.0
242,645,0.14,-0.26,0.24,4.004,-0.35200000000000004,0.511,20.83959494118331,4.6531318930958925,13.31752828632035,5192.0,-148.0,182.0
243,647,0.04,-0.24,0.26,4.4030000000000005,-0.297,0.129,0.7059241912164934,0.004934583022515926,0.14551028683923706,5346.0,-139.0,171.0
244,649,-0.02,-0.28,0.26,3.924,-0.415,0.632,23.477323307506595,2.539730128102491,3.3142987622193694,5108.0,-143.0,145.0
245,650,0.07,-0.27,0.27,4.4719999999999995,-0.629,0.091,14.299677759010336,1.1639636825306692,1.3183578897871513,5141.0,-142.0,170.0
246,654,0.1,-0.28,0.2,4.283,-0.24100000000000002,0.162,19.12348855926804,0.23141328080763657,0.24495925295475374,5790.0,-191.0,181.0
247,655,-0.16,-0.32,0.23,4.263,-0.314,0.122,10.402918370868907,1.4401970337017236,8.159950619325592,6616.0,-264.0,150.0
248,657,-2.5,-0.3,0.3,4.777,-0.027000000000000003,0.04,16.162055740036593,1.3100855251563104,1.8156769620014934,4932.0,-148.0,145.0
249,658,0.07,-0.35,0.17,4.4110000000000005,-0.371,0.054000000000000006,15.23015829162308,0.09103948838103015,0.09414937089761821,6343.0,-240.0,150.0
250,659,-0.56,-0.28,0.36,3.904,-0.395,0.622,7.543981568157502,0.32187363033689387,5.928169136075322,5476.0,-172.0,183.0
251,660,-0.4,-0.26,0.36,4.544,-0.7020000000000001,0.07,29.85097133290212,10.734268596703522,6.651101077920764,5180.0,-131.0,159.0
252,661,-0.08,-0.14,0.15,4.421,-0.151,0.069,16.823255406605817,0.1850110202221913,0.19551831458350222,5827.0,-119.0,111.0
253,662,-0.7,-0.26,0.36,4.478,-0.317,0.106,22.005888395434688,3.8440487828743173,4.79527130490078,5709.0,-137.0,177.0
254,664,0.02,-0.26,0.22,4.546,-0.294,0.025,31.148919591992048,6.377485811170249,1.1145292449031032,5650.0,-155.0,155.0
255,665,0.16,-0.12,0.14,4.505,-0.141,0.038,15.925908598848036,0.19879364400109978,0.213269018762972,5451.0,-101.0,101.0
256,666,0.14,-0.34,0.16,4.397,-0.33299999999999996,0.062,28.320176665166755,0.29718053522758225,0.3150177443527227,6215.0,-202.0,153.0
257,671,0.12,-0.26,0.24,4.498,-0.853,0.075,11.242892481399062,0.5303106940856122,0.740504198273932,5006.0,-129.0,150.0
258,672,-0.06,-0.3,0.22,4.448,-0.32799999999999996,0.048,27.260605987713408,5.745451100961777,0.9333294222232276,6184.0,-238.0,173.0
259,673,-0.02,-0.16,0.1,4.38,-0.125,0.06,4.894052114974052,0.03507574778188616,0.037308063887602216,6129.0,-128.0,88.0
260,674,-0.24,-0.3,0.24,4.44,-0.306,0.053,15.61804783511132,1.1597010325781092,1.3213220485233492,6264.0,-191.0,154.0
261,678,-0.34,-0.26,0.3,4.56,-0.258,0.027999999999999997,13.793757013875982,0.04936253195621987,0.05161440920849181,5897.0,-152.0,158.0
262,679,-0.14,-0.3,0.26,4.079,-0.252,0.265,21.598946706004067,0.26616882765654637,0.3008870378353592,6260.0,-230.0,190.0
263,680,-0.14,-0.28,0.22,4.507,-0.27399999999999997,0.038,33.20293904063099,7.34397531960775,8.523570078899716,6003.0,-179.0,148.0
264,682,-0.4,-0.28,0.28,4.5360000000000005,-0.308,0.034,30.096061559201196,0.8173325282563972,0.5436890371594103,6029.0,-165.0,153.0
265,683,-0.04,-0.34,0.22,4.373,-0.342,0.068,16.623606139293507,0.12167668304245893,0.13510602230527624,6466.0,-239.0,150.0
266,684,-0.5,-0.26,0.32,4.498,-0.284,0.071,21.932534266745996,3.436323301486027,2.973943116371263,5804.0,-167.0,192.0
267,685,0.48,-0.2,0.08,4.421,-0.159,0.051,16.61165196542354,7.983917979836228,2.0744028604360416,5649.0,-129.0,98.0
268,686,0.02,-0.26,0.24,4.1610000000000005,-0.21899999999999997,0.251,18.79258361250039,5.389039351955043,17.634337804470935,5650.0,-146.0,159.0
269,687,-0.06,-0.26,0.3,4.035,-0.324,0.445,18.339315684762134,0.08948812721712684,0.08890668129867407,5396.0,-149.0,169.0
270,688,-0.18,-0.28,0.26,4.541,-0.315,0.028999999999999998,25.272965049391075,1.350939644712735,1.143069661457666,5861.0,-159.0,154.0
271,689,-0.3,-0.32,0.22,4.456,-0.307,0.049,20.219219485503878,1.9406621879188677,4.376637985050625,6345.0,-199.0,153.0
272,691,-0.18,-0.34,0.24,4.277,-0.335,0.10099999999999999,30.84292857237964,8.153356462360623,12.290941626263319,6711.0,-226.0,148.0
273,692,0.28,-0.24,0.14,4.194,-0.222,0.223,27.552804040038016,4.691218587524411,4.75706754035858,5579.0,-150.0,161.0
274,693,-0.16,-0.26,0.32,3.884,-0.371,0.6890000000000001,8.08608124587352,0.7430936460929596,1.154924237230139,5129.0,-132.0,148.0
275,694,0.07,-0.29,0.19,4.476,-0.335,0.038,23.14985778583738,0.20981770224273433,0.23043355994557757,6063.0,-201.0,148.0
276,695,0.07,-0.23,0.25,4.035,-0.27699999999999997,0.36700000000000005,19.654250101494064,1.7910524251481945,2.002229013950018,5477.0,-135.0,170.0
277,697,0.07,-0.27,0.21,4.4319999999999995,-0.267,0.076,26.93173938101373,5.559095146656055,3.8504141671086956,5733.0,-165.0,157.0
278,700,-0.1,-0.28,0.24,4.375,-0.266,0.1,19.487603425062943,1.7416249152302932,1.1676813142976812,5977.0,-213.0,177.0
279,701,0.21,-0.101,0.101,3.804,-0.011000000000000001,0.011000000000000001,29.902971428563852,12.71805500614678,8.30412005866225,5844.0,-75.0,75.0
280,703,0.08,-0.101,0.101,4.498,-0.009000000000000001,0.009000000000000001,5.26972312752685,0.1669343218532484,0.16869110631260575,5460.0,-75.0,75.0
281,704,0.12,-0.3,0.16,4.418,-0.326,0.055999999999999994,20.421412754083164,0.26512411652080203,0.39661068760840834,6085.0,-199.0,138.0
282,707,0.02,-0.14,0.16,4.125,-0.09699999999999999,0.155,21.992347569375973,2.580826811966645,4.075866516072356,5684.0,-102.0,108.0
283,708,-0.02,-0.28,0.23,4.467,-0.281,0.057999999999999996,10.446399107697633,0.18130398992058794,0.1856246005348119,5798.0,-163.0,151.0
284,709,-0.08,-0.3,0.22,4.4110000000000005,-0.29600000000000004,0.067,22.269472804602437,2.349234417269127,3.8914927869458396,6086.0,-184.0,143.0
285,710,-0.3,-0.3,0.26,4.488,-0.263,0.044000000000000004,31.420201969886314,6.515478245127632,4.9358692228674315,6215.0,-181.0,152.0
286,711,-0.12,-0.3,0.2,4.462,-0.249,0.046,17.608027772971127,3.944297942941388,5.496449807428085,6177.0,-189.0,139.0
287,712,-0.02,-0.28,0.23,4.538,-0.307,0.027000000000000003,27.749152488905615,11.608572481070418,0.7495239278268429,5734.0,-149.0,153.0
288,714,-0.06,-0.3,0.2,4.448,-0.305,0.042,27.701134364968652,0.24659494294535023,0.23157958116648203,6184.0,-178.0,154.0
289,717,-0.32,-0.26,0.32,3.8169999999999997,-0.23399999999999999,0.469,24.938024070503424,4.442633290515957,5.646486725003001,5779.0,-153.0,167.0
290,718,-0.07,-0.101,0.101,4.015,-0.031,0.031,17.730455623436583,0.18991251108723617,0.17120624305950471,5923.0,-77.0,77.0
291,719,-0.54,-0.24,0.32,4.447,-0.27399999999999997,0.10400000000000001,30.788191822249765,0.32945509651941407,0.3704716408517861,5830.0,-143.0,166.0
292,720,-0.46,-0.3,0.2,4.29,-0.276,0.107,9.6276470897444,0.0436498019346967,0.041982890647670246,6784.0,-230.0,166.0
293,721,-0.08,-0.24,0.29,4.54,-0.966,0.059000000000000004,15.993294221501905,6.612182637967269,14.467306552234586,4936.0,-114.0,140.0
294,722,0.02,-0.36,0.19,4.369,-0.331,0.07400000000000001,16.25637682867253,3.2731037296702166,1.8312555750052972,6395.0,-237.0,142.0
295,723,0.07,-0.31,0.17,4.466,-0.324,0.040999999999999995,11.050866565371956,0.04634285821165207,0.04752356297693616,6108.0,-230.0,163.0
296,730,-0.4,-0.26,0.36,4.44,-0.308,0.11900000000000001,17.8206973039321,7.11167132166946,11.592760236372278,5555.0,-133.0,171.0
297,732,-0.04,-0.32,0.2,4.458,-0.307,0.045,33.349490626400325,9.885884257239635,4.689458034402477,6126.0,-192.0,144.0
298,733,0.3,-0.16,0.1,4.4319999999999995,-0.052000000000000005,0.039,22.053323838165753,0.20698433636413682,0.21253736648860766,5624.0,-114.0,88.0
299,738,-0.38,-0.26,0.32,4.524,-0.289,0.05,0.8109619832816476,0.19490833976748312,0.1384016040906796,5750.0,-138.0,155.0
300,757,0.36,-0.26,0.1,4.007,-0.375,0.526,17.619793857100667,0.6813136705894074,15.282002134167996,5064.0,-148.0,185.0
301,759,0.48,-0.3,0.08,4.065,-0.212,0.249,18.855868235326234,2.063249316881116,4.213144935756645,5903.0,-206.0,175.0
