id,period,period_err,sine_per,sine_height,acf_peak_per,med_dlag_per,dlag_per_err,h1,w1,lh1,hlocgrad,hloc_grad_scatter,width_grad,width_grad_scatter,asym_grad,asym_grad_scatter,num_of_peaks,harmonic_det,amp_all,amp_per
289,35.7402365917,0.352740789037,36.8083823351,0.252286166714,35.57498465,35.7402365917,0.352740789037,0.578405191144,17.9926056182,1.01609343872,-0.00420080975704,5.36100212662e-05,0.000869444978729,0.1115568584,-0.000848218351163,0.00152241669487,4.0,0.0,0.0389578138096,0.00272135591817
290,13.0757323856,0.473095723593,167.888547652,0.0820097923673,13.1184033,13.0757323856,0.473095723593,0.415014907636,6.7702567727,0.465081058263,-0.0123349692592,0.00305169520979,-0.0242576292764,0.0589803993765,0.00730051055958,0.0152091250745,4.0,0.0,0.00795843926163,0.00234130852015
291,12.6676536263,0.48632718758,49.6074002276,0.0468576413166,12.597345225,12.6676536263,0.48632718758,0.250891881989,6.29165647862,0.253297129914,-0.00724628027355,0.00667773093112,-0.0156646891269,1.56464260521,0.00277755652989,0.0865483879189,4.0,0.0,0.00403064089195,0.00291770273522
292,42.6260735682,1.68926749679,43.281637973,0.111359815453,42.267005025,42.6260735682,1.68926749679,0.284699456216,21.4628610451,0.444002955342,-0.00301215376805,0.00193354439634,-0.00761425974906,0.0183968477428,0.00165122898354,0.0501190774762,4.0,0.0,0.00591329183302,0.00219234289047
293,42.0561042099,0.865799126271,42.5492621729,0.399698181569,41.7255133,42.0561042099,0.865799126271,0.552605496214,21.0525215759,0.930792542951,-0.00342853370499,0.00719309793802,0.00323908626866,0.474397334948,0.00131412539109,0.00756285327957,4.0,0.0,0.0165738006069,0.0027606085518
294,46.4027045364,0.500092860697,45.9426473721,0.16971063607,46.32308455,46.4027045364,0.500092860697,0.346599719159,21.9237436756,0.653299582823,-0.00390042146869,0.00244788331753,0.00851645473442,1.67362703607,0.000555959956592,0.00412418776444,4.0,0.0,0.00370689482437,0.00164305608432
295,42.9379222506,1.14161580303,45.0353355428,0.159690819848,42.716545325,42.9379222506,1.14161580303,0.583292822897,13.8833004042,0.848717699002,-0.00176634822184,0.0398925860516,0.0459928525768,5.72523451171,-0.00125986468128,0.0106810438344,4.0,1.0,0.0197324924986,0.00291918832325
296,31.1751139348,2.95110175039,29.7402424147,0.0946369918625,32.10126415,31.1751139348,2.95110175039,0.263084181756,13.487833976,0.496145169723,8.67705446753e-05,0.0200592889342,-0.0207639905467,3.43956941102,-0.00500637128545,0.0146418958405,4.0,0.0,0.00308422538878,0.00155212641319
297,26.8000663934,0.0469327289012,26.8505978342,0.45759988247,26.798731975,26.8000663934,0.0469327289012,0.865321337678,12.9759430298,1.59746599977,-0.00387294005616,5.09603188338e-05,0.00300452877406,0.00021580796551,-8.2371865506e-05,0.00162502385733,4.0,0.0,0.0288978357279,0.00529316793035
298,13.782496925,1.51683619215,192.429472321,0.138704590683,13.782496925,-9999.0,0.0,0.300033844978,3.57184586528,0.147514181461,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.0118700352266,0.00247292400553
299,197.40949265,22.8295928474,95.6412388657,0.203001374003,197.40949265,-9999.0,0.0,0.214879002757,53.7591252369,0.33249823618,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,1.0,0.00424900789674,0.00270573616066
300,25.6888704058,0.106476819172,25.5116129565,0.261848997337,25.654447575,25.6888704058,0.106476819172,0.621380307366,12.0492318908,1.06507843556,-0.00693208093186,6.37426004901e-05,0.00300172727568,0.0992802446026,-0.00076367350155,0.000854970181023,4.0,0.0,0.00242283471662,0.00114133536237
301,10.9945522668,0.423602173792,10.7734048998,0.0226078418871,11.1567729,10.9945522668,0.423602173792,0.149523017922,4.82168900825,0.211194296887,-0.00285004686295,6.7266034523e-05,0.026646265192,0.0479294282976,0.000947492320793,0.116628236631,4.0,1.0,0.00237192125622,0.00186651187462
302,32.9029368743,0.169758375237,33.5137847905,0.254591394918,32.847092375,32.9029368743,0.169758375237,0.77172835418,15.6414078825,1.48020842455,-0.00797060653561,0.0010351137548,0.0067022544206,0.0418657304679,-0.000835339267259,0.000305030599632,4.0,0.0,0.0838599320143,0.0145014381592
303,14.8337217306,0.296327312262,136.777332605,0.0626793912102,14.763312125,14.8337217306,0.296327312262,0.409110667597,6.87021389091,0.506384070677,-0.00814591875153,0.00242798417074,0.0148291041751,0.115974748076,-0.00339457852682,0.0126399180272,4.0,0.0,0.000870156628193,0.000500090016203
304,14.2232192009,0.34506643882,14.2806909895,0.0349371042244,14.068568025,14.2232192009,0.34506643882,0.198560472062,6.65463461106,0.303383233209,-0.00327580680052,2.18701935168e-05,0.0167355121749,0.0895904618987,0.00349156332963,0.0118314012292,4.0,0.0,0.00188178769831,0.0014313597918
305,31.1408826,6.33928120417,35.8788683743,0.045195736083,31.1408826,-9999.0,0.0,0.120965066164,14.9277393796,0.259147746838,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00659274497015,0.00167578144599
306,8.27562825,0.408795385213,131.112407475,0.0557287563685,8.27562825,-9999.0,0.0,0.189982258947,0.962631373099,0.0433368709268,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,0.0,0.00102025506377,0.000600150037509
